,index,food_start,food_end,food_text,chemical_start,chemical_end,chemical_text,chemical_id,sentence,supported_by,contains_relation,name,ncbi_taxonomy_id,itis_id,wikipedia_id,food_group,food_subgroup,foodb_public_id
3867,12681,436.0,440.0,eggs,392.0,397.0,PBDEs,,"Concentrations of organochlorine pesticides and metabolites, polychlorinated biphenyls (PCBs), coplanar PCB toxic equivalents, polybrominated diphenyl ethers (PBDEs) and other flame retardants in sample eggs were generally greatest in the Delaware River.",butter|foodb_non_scientific,0,eggs,,,Eggs,Eggs,Eggs,FOOD00619
3868,13249,176.0,180.0,eggs,134.0,164.0,polybrominated diphenyl ethers,,This article reports the applicability of online gel permeation chromatography (GPC)-GC/MS for the determination of seven predominant polybrominated diphenyl ethers (PBDEs) in eggs to effectively eliminate matrix interference.,butter|foodb_non_scientific,0,eggs,,,Eggs,Eggs,Eggs,FOOD00619
3869,13250,176.0,180.0,eggs,166.0,171.0,PBDEs,,This article reports the applicability of online gel permeation chromatography (GPC)-GC/MS for the determination of seven predominant polybrominated diphenyl ethers (PBDEs) in eggs to effectively eliminate matrix interference.,butter|foodb_non_scientific,0,eggs,,,Eggs,Eggs,Eggs,FOOD00619
3870,13439,988.0,992.0,eggs,966.0,970.0,MeHg,CIDs00006859,The dynamic character of the river due to flooding and drought (drought effect) influenced snowy egret and night-heron reproduction more so than did MeHg contamination of eggs.,butter|foodb_non_scientific,0,eggs,,,Eggs,Eggs,Eggs,FOOD00619
3871,13487,1535.0,1539.0,eggs,1628.0,1634.0,copper,CIDs00011009,We conclude that indirect effects such as food and habitat availability or lower predation pressure on eggs and juveniles might have led to higher stickleback population abundances at the highest copper level.,butter|foodb_non_scientific,0,eggs,,,Eggs,Eggs,Eggs,FOOD00619
3872,17151,85.0,89.0,eggs,22.0,28.0,copper,CIDs00011009,"The concentrations of copper, zinc, cadmium, selenium and mercury were determined in eggs, muscle, liver, kidney and stomach content of nestilings and adults of the Antarctic petrel, Thalassoica antarctica, and its predator, the south polar skua, Chataracta maccormicki, from Svarthamaren, Dronning Maud Land, Antarctica.",butter|foodb_non_scientific,0,eggs,,,Eggs,Eggs,Eggs,FOOD00619
3873,17152,85.0,89.0,eggs,30.0,34.0,zinc,CIDs00023994,"The concentrations of copper, zinc, cadmium, selenium and mercury were determined in eggs, muscle, liver, kidney and stomach content of nestilings and adults of the Antarctic petrel, Thalassoica antarctica, and its predator, the south polar skua, Chataracta maccormicki, from Svarthamaren, Dronning Maud Land, Antarctica.",butter|foodb_non_scientific,0,eggs,,,Eggs,Eggs,Eggs,FOOD00619
3874,17153,85.0,89.0,eggs,36.0,43.0,cadmium,CIDs00002514,"The concentrations of copper, zinc, cadmium, selenium and mercury were determined in eggs, muscle, liver, kidney and stomach content of nestilings and adults of the Antarctic petrel, Thalassoica antarctica, and its predator, the south polar skua, Chataracta maccormicki, from Svarthamaren, Dronning Maud Land, Antarctica.",butter|foodb_non_scientific,0,eggs,,,Eggs,Eggs,Eggs,FOOD00619
3875,17154,85.0,89.0,eggs,45.0,53.0,selenium,CIDs06326970,"The concentrations of copper, zinc, cadmium, selenium and mercury were determined in eggs, muscle, liver, kidney and stomach content of nestilings and adults of the Antarctic petrel, Thalassoica antarctica, and its predator, the south polar skua, Chataracta maccormicki, from Svarthamaren, Dronning Maud Land, Antarctica.",butter|foodb_non_scientific,0,eggs,,,Eggs,Eggs,Eggs,FOOD00619
3876,17155,85.0,89.0,eggs,58.0,65.0,mercury,CIDs00023931,"The concentrations of copper, zinc, cadmium, selenium and mercury were determined in eggs, muscle, liver, kidney and stomach content of nestilings and adults of the Antarctic petrel, Thalassoica antarctica, and its predator, the south polar skua, Chataracta maccormicki, from Svarthamaren, Dronning Maud Land, Antarctica.",butter|foodb_non_scientific,0,eggs,,,Eggs,Eggs,Eggs,FOOD00619
3877,18785,97.0,101.0,eggs,62.0,73.0,Typhimurium,,Rapid quantification of pathogenic Salmonella Typhimurium (S. Typhimurium) and total bacteria in eggs is highly desired for food safety control.,butter|foodb_non_scientific,0,eggs,,,Eggs,Eggs,Eggs,FOOD00619
3878,18399,80.0,88.0,cucumber,0.0,13.0,Cucurbitacins,CIDs00119287,"Cucurbitacins are triterpenoids that confer a bitter taste in cucurbits such as cucumber, melon, watermelon, squash, and pumpkin.",butter|foodb_non_scientific,1,cucumber,3659.0,22364.0,Cucumber,Gourds,Gourds,FOOD00065
3879,18400,80.0,88.0,cucumber,18.0,31.0,triterpenoids,CIDs71597391,"Cucurbitacins are triterpenoids that confer a bitter taste in cucurbits such as cucumber, melon, watermelon, squash, and pumpkin.",butter|foodb_non_scientific,1,cucumber,3659.0,22364.0,Cucumber,Gourds,Gourds,FOOD00065
3880,18401,80.0,88.0,cucumber,62.0,71.0,cucurbits,,"Cucurbitacins are triterpenoids that confer a bitter taste in cucurbits such as cucumber, melon, watermelon, squash, and pumpkin.",butter|foodb_non_scientific,1,cucumber,3659.0,22364.0,Cucumber,Gourds,Gourds,FOOD00065
3881,9661,422.0,430.0,cucumber,491.0,498.0,arsenic,CIDs05359596,"All tested plant species, except mung bean and cucumber, showed inhibition of germination by two types of inorganic arsenic, arsenite, and arsenate, while the organic arsenic compound, dimethylarsinic acid (DMA), had no inhibitory effects on plants in soil A.",butter|foodb_non_scientific,0,cucumber,3659.0,22364.0,Cucumber,Gourds,Gourds,FOOD00065
3882,9662,422.0,430.0,cucumber,500.0,508.0,arsenite,CIDs00000544,"All tested plant species, except mung bean and cucumber, showed inhibition of germination by two types of inorganic arsenic, arsenite, and arsenate, while the organic arsenic compound, dimethylarsinic acid (DMA), had no inhibitory effects on plants in soil A.",butter|foodb_non_scientific,0,cucumber,3659.0,22364.0,Cucumber,Gourds,Gourds,FOOD00065
3883,9663,422.0,430.0,cucumber,514.0,522.0,arsenate,,"All tested plant species, except mung bean and cucumber, showed inhibition of germination by two types of inorganic arsenic, arsenite, and arsenate, while the organic arsenic compound, dimethylarsinic acid (DMA), had no inhibitory effects on plants in soil A.",butter|foodb_non_scientific,0,cucumber,3659.0,22364.0,Cucumber,Gourds,Gourds,FOOD00065
3884,9665,422.0,430.0,cucumber,560.0,580.0,dimethylarsinic acid,CIDs00002513,"All tested plant species, except mung bean and cucumber, showed inhibition of germination by two types of inorganic arsenic, arsenite, and arsenate, while the organic arsenic compound, dimethylarsinic acid (DMA), had no inhibitory effects on plants in soil A.",butter|foodb_non_scientific,0,cucumber,3659.0,22364.0,Cucumber,Gourds,Gourds,FOOD00065
3885,9666,422.0,430.0,cucumber,582.0,585.0,DMA,,"All tested plant species, except mung bean and cucumber, showed inhibition of germination by two types of inorganic arsenic, arsenite, and arsenate, while the organic arsenic compound, dimethylarsinic acid (DMA), had no inhibitory effects on plants in soil A.",butter|foodb_non_scientific,0,cucumber,3659.0,22364.0,Cucumber,Gourds,Gourds,FOOD00065
3886,10368,1147.0,1155.0,cucumber,1071.0,1086.0,forchlorfenuron,CIDs00093379,"The recoveries of forchlorfenuron and thidiazuron were 78.9-87.9% for the spiked grape, kiwi, cucumber and tomato, with relative standard deviations of 8.1-13.2%.",butter|foodb_non_scientific,0,cucumber,3659.0,22364.0,Cucumber,Gourds,Gourds,FOOD00065
3887,10369,1147.0,1155.0,cucumber,1091.0,1102.0,thidiazuron,CIDs00040087,"The recoveries of forchlorfenuron and thidiazuron were 78.9-87.9% for the spiked grape, kiwi, cucumber and tomato, with relative standard deviations of 8.1-13.2%.",butter|foodb_non_scientific,0,cucumber,3659.0,22364.0,Cucumber,Gourds,Gourds,FOOD00065
3888,15321,431.0,439.0,cucumber,295.0,303.0,C16-KKKK,,"We found that two peptides wherein the third residue is a d-enantiomer (italic), C16-KKKK and C16-KLLK, can induce medium alkalinization of tobacco suspension-cultured cells and expression of defense-related genes in cucumber and Arabidopsis seedlings.",butter|foodb_non_scientific,0,cucumber,3659.0,22364.0,Cucumber,Gourds,Gourds,FOOD00065
3889,19087,93.0,110.0,camellia oleifera,27.0,34.0,saponin,,"A biosurfactant, named tea saponin (TS), was isolated and purified from the defatted seed of Camellia oleifera Abel.",foodb_scientific,1,camellia oleifera,385388.0,,Camellia_oleifera,Herbs and Spices,Oilseed crops,FOOD00776
3890,19088,62.0,79.0,camellia sinensis,0.0,11.0,Polyphenols,CIDs00065064,"Polyphenols (catechins) are vital biomolecules in tea plants (Camellia sinensis), which are well-known as typical Al accumulators.",foodb_scientific,1,camellia sinensis,4442.0,506801.0,Tea,Teas,Teas,FOOD00038
3891,19089,62.0,79.0,camellia sinensis,13.0,22.0,catechins,CIDs00001203,"Polyphenols (catechins) are vital biomolecules in tea plants (Camellia sinensis), which are well-known as typical Al accumulators.",foodb_scientific,1,camellia sinensis,4442.0,506801.0,Tea,Teas,Teas,FOOD00038
3892,19090,62.0,79.0,camellia sinensis,114.0,116.0,Al,,"Polyphenols (catechins) are vital biomolecules in tea plants (Camellia sinensis), which are well-known as typical Al accumulators.",foodb_scientific,1,camellia sinensis,4442.0,506801.0,Tea,Teas,Teas,FOOD00038
3893,19531,56.0,73.0,camellia sinensis,120.0,130.0,flavonoids,,"In several countries, tea (hot-water infusions of dried Camellia sinensis (CS) leaves) is a major source of antioxidant flavonoids, and its consumption has been associated with several favourable outcomes.",foodb_scientific,1,camellia sinensis,4442.0,506801.0,Tea,Teas,Teas,FOOD00038
3894,20258,11.0,28.0,camellia sinensis,85.0,94.0,catechins,CIDs00001203,"Green tea (Camellia sinensis) leaves are known to contain active ingredients such as catechins and caffeine, and are widely useful materials.",foodb_scientific,1,camellia sinensis,4442.0,506801.0,Tea,Teas,Teas,FOOD00038
3895,20259,11.0,28.0,camellia sinensis,99.0,107.0,caffeine,,"Green tea (Camellia sinensis) leaves are known to contain active ingredients such as catechins and caffeine, and are widely useful materials.",foodb_scientific,1,camellia sinensis,4442.0,506801.0,Tea,Teas,Teas,FOOD00038
3896,20621,120.0,137.0,camellia sinensis,66.0,75.0,n-butanol,,Five compounds were isolated from the acid-hydrolytic products of n-butanol extract and ethanol extract of the seeds of Camellia sinensis var.,foodb_scientific,1,camellia sinensis,4442.0,506801.0,Tea,Teas,Teas,FOOD00038
3897,20622,120.0,137.0,camellia sinensis,88.0,95.0,ethanol,,Five compounds were isolated from the acid-hydrolytic products of n-butanol extract and ethanol extract of the seeds of Camellia sinensis var.,foodb_scientific,1,camellia sinensis,4442.0,506801.0,Tea,Teas,Teas,FOOD00038
3898,21103,83.0,100.0,camellia sinensis,6.0,18.0,anthocyanins,,"Three anthocyanins were isolated from the leaves of red flower tea (Benibana-cha), Camellia sinensis, and their structures were determined by means of chemical and spectroscopic analyses.",foodb_scientific,1,camellia sinensis,4442.0,506801.0,Tea,Teas,Teas,FOOD00038
3899,21445,200.0,217.0,camellia sinensis,10.0,27.0,acylated oleanane,,"Seven new acylated oleanane-type triterpene oligoglycosides, theasaponins A(4) (1), A(5) (2), C(1) (3), E(8) (4), E(9) (5), G(1) (6), and H(1) (7), were isolated from the seeds of Japanese tea plant (Camellia sinensis).",foodb_scientific,1,camellia sinensis,4442.0,506801.0,Tea,Teas,Teas,FOOD00038
3900,21446,200.0,217.0,camellia sinensis,33.0,43.0,triterpene,CIDs00122724,"Seven new acylated oleanane-type triterpene oligoglycosides, theasaponins A(4) (1), A(5) (2), C(1) (3), E(8) (4), E(9) (5), G(1) (6), and H(1) (7), were isolated from the seeds of Japanese tea plant (Camellia sinensis).",foodb_scientific,1,camellia sinensis,4442.0,506801.0,Tea,Teas,Teas,FOOD00038
3901,21447,200.0,217.0,camellia sinensis,61.0,128.0,"theasaponins A(4) (1), A(5) (2), C(1) (3), E(8) (4), E(9) (5), G(1)",,"Seven new acylated oleanane-type triterpene oligoglycosides, theasaponins A(4) (1), A(5) (2), C(1) (3), E(8) (4), E(9) (5), G(1) (6), and H(1) (7), were isolated from the seeds of Japanese tea plant (Camellia sinensis).",foodb_scientific,1,camellia sinensis,4442.0,506801.0,Tea,Teas,Teas,FOOD00038
3902,21448,200.0,217.0,camellia sinensis,138.0,142.0,H(1),,"Seven new acylated oleanane-type triterpene oligoglycosides, theasaponins A(4) (1), A(5) (2), C(1) (3), E(8) (4), E(9) (5), G(1) (6), and H(1) (7), were isolated from the seeds of Japanese tea plant (Camellia sinensis).",foodb_scientific,1,camellia sinensis,4442.0,506801.0,Tea,Teas,Teas,FOOD00038
3903,22343,41.0,58.0,camellia sinensis,112.0,123.0,polyphenols,,"Olive (Olea europaea L.) leaves and tea (Camellia sinensis) are rich sources of bioactive compounds, especially polyphenols.",foodb_scientific,1,camellia sinensis,4442.0,506801.0,Tea,Teas,Teas,FOOD00038
3904,22840,162.0,179.0,camellia sinensis,8.0,27.0,triterpene saponins,,"Six new triterpene saponins, theasaponins A(1) (1), A(2) (2), A(3) (3), F(1) (4), F(2) (5), and F(3) (6), were isolated from the saponin fraction of the seeds of Camellia sinensis.",foodb_scientific,1,camellia sinensis,4442.0,506801.0,Tea,Teas,Teas,FOOD00038
3905,22841,162.0,179.0,camellia sinensis,29.0,46.0,theasaponins A(1),,"Six new triterpene saponins, theasaponins A(1) (1), A(2) (2), A(3) (3), F(1) (4), F(2) (5), and F(3) (6), were isolated from the saponin fraction of the seeds of Camellia sinensis.",foodb_scientific,1,camellia sinensis,4442.0,506801.0,Tea,Teas,Teas,FOOD00038
3906,22842,162.0,179.0,camellia sinensis,47.0,100.0,"(1), A(2) (2), A(3) (3), F(1) (4), F(2) (5), and F(3)",,"Six new triterpene saponins, theasaponins A(1) (1), A(2) (2), A(3) (3), F(1) (4), F(2) (5), and F(3) (6), were isolated from the saponin fraction of the seeds of Camellia sinensis.",foodb_scientific,1,camellia sinensis,4442.0,506801.0,Tea,Teas,Teas,FOOD00038
3907,22843,162.0,179.0,camellia sinensis,129.0,136.0,saponin,,"Six new triterpene saponins, theasaponins A(1) (1), A(2) (2), A(3) (3), F(1) (4), F(2) (5), and F(3) (6), were isolated from the saponin fraction of the seeds of Camellia sinensis.",foodb_scientific,1,camellia sinensis,4442.0,506801.0,Tea,Teas,Teas,FOOD00038
3908,23682,11.0,28.0,camellia sinensis,41.0,50.0,catechins,CIDs00001203,"Green tea (Camellia sinensis) is rich in catechins, of which (-)-epigallocatechin-3-gallate (EGCG) is the most abundant.",foodb_scientific,1,camellia sinensis,4442.0,506801.0,Tea,Teas,Teas,FOOD00038
3909,23683,11.0,28.0,camellia sinensis,61.0,91.0,(-)-epigallocatechin-3-gallate,,"Green tea (Camellia sinensis) is rich in catechins, of which (-)-epigallocatechin-3-gallate (EGCG) is the most abundant.",foodb_scientific,1,camellia sinensis,4442.0,506801.0,Tea,Teas,Teas,FOOD00038
3910,23684,11.0,28.0,camellia sinensis,93.0,97.0,EGCG,CIDs00065064,"Green tea (Camellia sinensis) is rich in catechins, of which (-)-epigallocatechin-3-gallate (EGCG) is the most abundant.",foodb_scientific,1,camellia sinensis,4442.0,506801.0,Tea,Teas,Teas,FOOD00038
3911,24191,113.0,130.0,camellia sinensis,0.0,2.0,Pu,,"Pu-er tea is a special treated fermented tea produced from crude green tea, which is prepared from the leaves of Camellia sinensis var.",foodb_scientific,1,camellia sinensis,4442.0,506801.0,Tea,Teas,Teas,FOOD00038
3912,22669,753.0,770.0,camellia sinensis,804.0,814.0,Tieguanyin,,"The results showed that Yueyanghuangcha (yellow tea) and Xinyangmaojian (green tea) were pure with only detection of the tea plant Camellia sinensis; Zhengshan Souzhong (black tea), Tieguanyin (oolong tea), Tailaoyinzhen (white tea), Liupao and Pu-erh (dark tea) were, to a certain extent, adulterated with non-Camellia sinensis plants.",foodb_scientific,0,camellia sinensis,4442.0,506801.0,Tea,Teas,Teas,FOOD00038
3913,22670,753.0,770.0,camellia sinensis,829.0,842.0,Tailaoyinzhen,,"The results showed that Yueyanghuangcha (yellow tea) and Xinyangmaojian (green tea) were pure with only detection of the tea plant Camellia sinensis; Zhengshan Souzhong (black tea), Tieguanyin (oolong tea), Tailaoyinzhen (white tea), Liupao and Pu-erh (dark tea) were, to a certain extent, adulterated with non-Camellia sinensis plants.",foodb_scientific,0,camellia sinensis,4442.0,506801.0,Tea,Teas,Teas,FOOD00038
3914,23468,1160.0,1177.0,camellia sinensis,1292.0,1302.0,phosphorus,CIDs00024404;CIDs00139579,"The nutrient loss of tea garden (Camellia sinensis) and bamboo forest (Phyllostachys pubescens) showed a good correlation with precipitation, and the correlation of phosphorus was better than that of nitrogen, but there was no significant relation with the rainfall intensity; 5)",foodb_scientific,0,camellia sinensis,4442.0,506801.0,Tea,Teas,Teas,FOOD00038
